Age,Income,LoanAmount,CreditScore,Approved
33,58289,7800,649,0
29,64019,5000,698,0
29,180713,12000,715,0
27,57625,5110,635,0
24,69553,5572,715,0
29,60829,10000,664,0
34,159534,11569,644,0
23,115079,12000,654,0
25,115794,12000,600,0
25,241153,24000,688,0
23,90942,15000,614,0
33,199016,12000,677,0
23,63320,3000,663,0
22,91022,10000,591,0
28,72873,6000,562,0
33,49123,16678,656,0
22,24151,2282,668,0
25,126747,5000,563,0
43,111338,15000,560,0
33,51404,12000,665,0
26,35590,4000,672,0
24,53569,10798,674,0
22,36766,6000,586,0
41,68230,6000,557,0
23,43006,6000,662,0
22,126722,19129,672,0
28,105305,8115,662,0
22,41052,1000,667,0
27,55439,1376,696,0
22,60388,9000,657,0
36,300881,20000,593,0
27,130701,10000,543,0
35,66650,14000,625,0
29,40759,5000,636,0
25,82508,13597,650,0
25,75937,7250,521,0
38,78030,10000,724,0
25,115059,5000,626,0
23,33348,6000,655,0
23,32035,6000,635,0
22,66912,15000,615,0
22,60922,10000,587,0
25,96640,18000,564,0
28,228914,21999,659,0
25,78912,12800,651,0
28,59583,4170,622,0
25,38779,1409,565,0
46,72364,2500,668,0
23,90818,6000,530,0
31,48414,5000,667,0
30,73097,12000,687,0
39,28343,5054,689,0
23,44236,12000,611,0
32,103849,8000,664,0
28,51397,6000,683,0
39,91008,14000,665,0
34,121055,15000,693,0
23,43870,5000,649,0
22,91207,24151,648,0
22,61123,15000,652,0
23,67377,5000,565,0
25,89655,4493,604,0
24,228482,5000,567,0
27,84757,16065,540,0
35,128154,15000,600,0
31,77767,3135,590,0
29,42806,7000,631,0
35,29970,2000,670,0
26,51430,12798,515,0
23,72866,6000,610,0
25,42998,3500,682,0
34,35662,6000,683,0
26,68687,3023,651,0
35,49022,5000,680,0
28,97275,22195,639,0
32,46886,9697,662,0
22,30490,10000,634,0
30,29767,6000,700,0
25,72691,15000,649,0
26,96989,18000,597,0
22,51561,5000,698,0
24,79029,5000,650,0
37,242401,13585,656,0
27,169127,13351,726,0
27,46593,3322,656,0
27,48524,3000,552,0
26,63520,12151,617,0
27,50654,7285,630,0
29,53500,8000,650,0
27,54694,2454,619,0
32,55249,10000,687,0
33,34679,4200,722,0
23,44258,6000,644,0
30,51537,4000,682,0
42,96961,6400,705,0
27,42977,7000,622,0
29,87603,24000,662,0
42,2012954,9121,664,0
27,78980,18000,586,0
28,72944,17000,646,0
24,79162,12000,581,0
24,74808,24250,620,0
23,51775,6500,576,0
25,70628,17500,627,0
24,79121,5000,616,0
32,44357,3021,582,0
24,79046,14000,583,0
27,42854,4500,674,0
29,43279,4000,599,0
36,61217,7200,657,0
27,144509,16000,686,0
27,37258,12000,633,0
23,44021,12000,639,0
29,79257,8000,700,0
27,39740,5000,689,0
34,108751,24206,683,0
25,25109,3600,641,0
32,50848,9000,646,0
27,57474,5000,538,0
45,76782,10000,695,0
24,114898,35000,651,0
24,76387,8958,651,0
29,75552,4800,569,0
26,110263,15000,550,0
26,77752,4822,616,0
26,44369,3600,610,0
23,199013,9744,662,0
27,41072,3218,570,0
26,76306,4422,656,0
29,54913,10000,669,0
24,68390,10000,693,0
23,58478,2800,551,0
23,53992,3034,685,0
30,60551,4000,670,0
26,35884,5000,627,0
26,115169,15000,630,0
22,84253,15000,523,0
24,120876,17069,619,0
26,94686,7200,684,0
39,37202,5000,690,0
25,58736,10410,536,0
23,50015,7789,641,0
26,90941,4000,618,0
24,73118,12000,597,0
29,44179,6000,709,0
33,33510,1500,640,0
22,49222,10000,680,0
33,62218,6000,608,0
30,65988,5000,638,0
30,264940,8693,644,0
25,94924,15969,651,0
33,117319,25000,677,0
29,41983,8000,673,0
25,51359,10000,699,0
35,46581,10000,551,0
30,84875,5540,618,0
22,24779,2500,621,0
23,82655,10000,685,0
28,79152,12000,673,0
24,61199,5600,609,0
25,84765,25000,584,0
33,62179,6468,646,0
23,87276,10000,649,0
29,31052,3000,669,0
36,28599,7564,706,0
40,58477,6000,665,0
24,48906,10000,597,0
24,52479,5000,679,0
22,28739,7000,621,0
25,42495,4000,637,0
31,79243,6000,648,0
25,90809,6574,693,0
27,106290,9150,595,0
23,78696,3600,546,0
34,60700,10000,654,0
24,99475,5000,646,0
23,99186,11000,699,0
31,50253,2728,649,0
25,67426,3000,610,0
25,59549,14000,649,0
31,41991,5000,676,0
24,193385,20000,701,0
27,79302,4000,544,0
37,79079,7000,491,0
30,79088,2000,687,0
36,73972,10000,563,0
36,22514,1532,586,0
30,89768,5000,669,0
25,55007,5000,685,0
26,80064,12000,576,0
24,41316,2263,683,0
31,74571,6000,618,0
24,62924,10000,678,0
32,37107,1585,554,0
24,39332,1958,636,0
25,87286,16000,603,0
34,91919,4898,641,0
30,103003,12637,543,0
26,38062,4200,606,0
37,87551,10000,606,0
27,90615,22000,690,0
27,31299,5000,667,0
34,108875,25000,628,0
32,181139,6000,621,0
24,37211,3000,623,0
29,50286,12000,694,0
23,54977,9000,646,0
27,35430,2378,671,0
35,103125,1163,577,0
27,79192,3000,667,0
32,61071,4000,641,0
25,108957,7000,608,0
24,55170,4058,640,0
32,55173,5000,684,0
32,60484,10000,603,0
40,64496,3026,669,0
42,67772,2000,664,0
25,39717,3607,683,0
43,81295,10000,667,0
24,29599,5000,672,0
30,60756,5600,668,0
26,58362,3221,627,0
26,57101,1469,661,0
38,25930,3000,626,0
22,54802,3000,579,0
25,70738,17354,631,0
26,37590,6284,657,0
23,60904,22000,546,0
23,67974,5481,627,0
26,83487,4800,601,0
29,32680,5000,651,0
25,63303,2448,681,0
25,61096,8500,546,0
27,132969,6000,660,0
25,262563,25000,693,0
24,57190,1421,545,0
23,46384,4500,594,0
24,44207,4800,623,0
23,211032,18000,625,0
27,22749,2678,682,0
25,159550,10000,542,0
24,77809,4000,619,0
33,146146,15200,645,0
25,61330,10000,526,0
26,108809,16000,601,0
25,65532,16000,630,0
22,34748,1000,645,0
26,150170,10000,591,0
25,29771,7000,664,0
25,28133,6000,555,0
28,84977,3581,650,0
31,41943,1500,673,0
30,58775,7200,543,0
26,69466,1797,605,0
29,162640,10671,681,0
24,106107,10000,529,0
23,144967,6000,673,0
26,150897,20000,660,0
28,67134,3200,650,0
34,47016,3527,679,0
41,45446,6000,541,0
32,136004,6000,669,0
29,87287,20000,623,0
27,241164,10000,706,0
25,82938,10000,653,0
27,58591,8000,638,0
28,46944,3020,594,0
43,151037,8825,639,0
25,46907,3000,598,0
25,305559,9864,669,0
27,240921,18401,677,0
25,62349,8000,570,0
35,43041,5000,727,0
26,60869,6616,641,0
28,63073,12221,563,0
26,68341,20000,657,0
27,62832,12000,622,0
25,56096,4000,648,0
23,40418,2000,556,0
24,78696,12000,618,0
25,30362,11743,608,0
23,85398,9412,618,0
26,39332,6500,577,0
25,67070,4000,709,0
26,61110,9000,690,0
24,82837,4172,618,0
26,126951,5000,648,0
33,28663,6500,633,0
22,29765,5105,594,0
24,139946,15557,651,0
32,110648,1712,540,0
27,43273,5000,672,0
24,96911,6000,649,0
24,91206,6000,662,0
24,144930,3745,638,0
27,78896,7000,623,0
27,70776,4542,645,0
27,146692,35000,576,0
38,72926,16000,597,0
22,63133,5000,511,0
26,25154,7055,630,0
30,62232,4869,648,0
31,76544,8000,630,0
23,75338,7559,628,0
30,374108,13587,679,0
23,79052,5296,543,0
30,91126,7000,679,0
27,44236,10000,687,0
25,81247,12000,701,0
42,60837,16000,720,0
26,140048,21520,608,0
25,61151,6000,655,0
24,63152,20000,677,0
26,108768,20000,662,0
24,16592,1301,631,0
26,81901,5000,573,0
24,114639,10906,623,0
31,65743,1027,616,0
26,91867,10000,659,0
26,128209,20000,611,0
25,63152,7000,719,0
24,51712,14865,662,0
25,40495,3000,643,0
28,77803,5000,636,0
23,99544,21236,663,0
23,49173,13004,627,0
25,60878,13000,515,0
23,90846,10000,635,0
24,34338,7075,646,0
23,85404,12000,635,0
23,48926,13004,614,0
29,99179,20482,727,0
22,43165,1500,648,0
45,82432,10000,593,0
28,125954,35000,597,0
24,168857,20000,635,0
28,80312,11200,526,0
25,132073,15000,629,0
34,90003,8174,544,0
32,50250,5000,639,0
28,65793,2000,559,0
27,83989,4969,605,0
31,157078,7344,678,0
27,47749,2084,627,0
31,104459,2000,614,0
26,152590,5700,625,0
25,86710,6452,584,0
48,114872,7463,745,0
29,37087,5000,674,0
25,114949,18000,556,0
23,54030,5500,704,0
23,109326,5000,607,0
31,69622,3000,699,0
22,51355,4000,653,0
28,51420,14796,697,0
33,144962,7870,583,0
25,66806,8525,610,0
27,76854,10000,629,0
26,68170,5000,524,0
23,121169,14400,665,0
34,266664,12392,616,0
29,252210,23317,694,0
24,87160,7000,566,0
24,58146,9788,610,0
23,36959,8999,651,0
23,31646,6000,611,0
23,31064,2400,691,0
23,34523,7000,620,0
29,102000,12693,679,0
25,87678,4800,579,0
32,46168,5000,625,0
23,118424,14500,608,0
24,79211,5000,720,0
40,35455,1054,629,0
24,103060,8000,617,0
27,42998,6000,660,0
28,49005,5600,532,0
24,145016,10000,625,0
25,41018,10000,647,0
25,97934,18000,673,0
26,60970,10000,674,0
28,55025,4800,609,0
32,96837,14000,679,0
37,181692,21000,631,0
30,53487,6434,620,0
24,49010,10000,677,0
25,50400,3000,661,0
24,28741,5904,609,0
22,61070,10000,678,0
41,95066,8000,622,0
33,216923,6906,647,0
24,51984,6203,663,0
24,64205,6000,579,0
23,72873,12237,636,0
28,81203,24322,644,0
27,81452,8000,706,0
26,76783,12177,578,0
31,106234,12662,676,0
23,64707,7000,643,0
43,67026,10000,737,0
29,76355,9000,643,0
24,37305,10000,655,0
30,66971,21272,670,0
25,77856,8000,650,0
35,67207,7000,705,0
23,55210,14544,599,0
24,58396,10000,564,0
22,67588,6500,660,0
31,57931,4500,641,0
28,259134,12711,676,0
29,109022,24000,562,0
25,53438,13000,665,0
27,141368,4160,553,0
25,32175,3879,647,0
25,115787,35000,494,0
36,56211,10000,662,0
23,105321,8000,671,0
30,151295,25000,636,0
27,66204,9000,615,0
34,54125,12297,675,0
25,133144,15000,706,0
22,43158,6400,610,0
27,36733,4500,623,0
40,103186,5000,684,0
26,44117,9000,640,0
27,78921,7000,638,0
23,79166,2500,609,0
42,61093,12000,647,0
26,45959,6000,526,0
39,128038,10071,583,0
23,50839,11000,557,0
32,47776,4500,654,0
26,70235,3405,616,0
35,141538,15000,622,0
22,72875,8000,590,0
23,84629,3477,638,0
36,84541,2926,673,0
44,144848,12000,685,0
36,39421,9692,621,0
28,45318,7000,540,0
24,67119,10000,618,0
28,72828,4800,599,0
28,56168,3000,710,0
27,52470,3600,700,0
25,39486,8000,655,0
22,84858,12000,577,0
22,91000,10600,621,0
34,167032,25000,625,0
23,134496,5000,658,0
29,88426,15000,675,0
34,79624,10686,612,0
27,50941,4882,731,0
23,61118,13000,661,0
35,56362,10000,663,0
24,44097,4000,667,0
22,58551,7228,670,0
24,96994,14000,691,0
26,78938,12000,614,0
36,102038,1000,669,0
23,68831,12000,660,0
27,43128,2520,660,0
23,84746,20000,688,0
25,75417,2074,584,0
23,54982,9000,648,0
37,61685,12706,601,0
24,70869,6000,682,0
24,58598,10000,686,0
26,72915,10000,589,0
23,239139,24212,672,0
27,124222,1901,602,0
26,57355,3610,610,0
26,68291,2177,582,0
28,46835,16500,696,0
23,65422,10000,580,0
28,85247,6000,661,0
29,130702,5000,717,0
30,48885,3000,683,0
26,29420,6000,697,0
28,145567,20000,618,0
29,55104,5377,655,0
31,111357,17103,660,0
27,163152,10943,570,0
24,47073,10000,611,0
33,73195,1500,560,0
29,35468,17078,668,0
31,72970,15000,651,0
32,104085,4875,679,0
40,150890,8845,585,0
30,144441,9000,525,0
29,241296,10000,635,0
41,52600,4000,638,0
24,96945,12000,655,0
25,55727,5000,678,0
23,44360,7217,697,0
25,100784,10000,600,0
32,113994,14779,666,0
37,77537,12000,657,0
36,156869,12000,613,0
24,154359,15000,652,0
24,58628,5000,626,0
40,145043,20000,707,0
22,24866,5600,613,0
23,95341,13961,683,0
30,60928,2000,690,0
31,147806,10000,671,0
32,120889,9946,608,0
27,114271,35000,636,0
23,59709,6000,648,0
36,90948,4000,659,0
22,37031,7000,661,0
29,88275,4293,686,0
24,50016,5553,559,0
24,58335,12000,642,0
26,54735,8000,538,0
25,108777,8000,589,0
26,72992,1200,631,0
29,103093,8000,666,0
25,46106,3964,623,0
23,108522,16000,643,0
26,70402,8000,625,0
43,166259,9902,715,0
27,101499,7000,666,0
23,48893,7500,547,0
28,99907,10895,670,0
25,41878,5000,663,0
25,76716,2500,497,0
23,72816,5600,661,0
24,79460,5000,606,0
28,96864,7000,684,0
27,74305,5000,603,0
27,72733,24250,648,0
38,78810,3600,608,0
29,26963,1261,586,0
40,180659,24182,659,0
25,109337,6000,603,0
25,120794,26264,632,0
27,29134,4000,696,0
26,74077,5000,627,0
28,71320,8000,588,0
27,61068,15000,655,0
24,35566,5000,615,0
42,181167,18393,655,0
25,59144,12000,687,0
35,28953,4991,640,0
29,96717,6000,652,0
24,97029,10000,699,0
30,120782,13000,697,0
36,93453,4459,665,0
24,93699,5898,695,0
26,113039,12000,631,0
25,54915,2000,676,0
33,124321,18000,649,0
41,131635,12670,714,0
31,123457,18000,565,0
30,42920,2000,592,0
32,85210,5000,680,0
31,138990,15000,636,0
22,31213,4000,604,0
24,120854,10000,686,0
38,61304,9200,659,0
26,38336,3508,624,0
23,94444,4107,674,0
25,103160,12000,702,0
25,97037,10000,666,0
22,51172,2500,631,0
30,51274,5000,693,0
23,85100,12000,636,0
26,72928,6481,706,0
27,100867,9548,580,0
25,124869,29194,641,0
23,29436,1500,614,0
29,61078,8000,651,0
35,111262,4972,591,0
26,103683,7801,582,0
24,109249,9500,633,0
24,59470,4000,666,0
24,91257,7000,623,0
26,56138,6483,606,0
26,59668,3000,628,0
24,65754,8000,625,0
23,44155,12163,640,0
24,144840,20000,639,0
25,52480,5000,599,0
22,37013,6000,652,0
23,75558,4000,601,0
38,73109,10000,616,0
35,54917,12000,688,0
39,143628,5128,512,0
30,124245,17617,671,0
32,22330,563,659,0
24,86610,15000,650,0
26,157354,25670,680,0
28,125207,24085,699,0
32,64748,5000,652,0
32,75063,17000,589,0
26,73080,12000,676,0
24,116804,1896,620,0
22,37046,7000,593,0
32,124344,35000,667,0
23,36847,1200,571,0
27,63792,11469,706,0
23,34746,5000,653,0
30,63589,3200,577,0
34,123491,8672,720,0
38,90240,3000,625,0
29,78672,6500,567,0
22,29944,2500,630,0
27,163587,5000,679,0
41,143715,5000,662,0
27,102644,5500,629,0
50,72936,4393,620,0
28,80458,7000,559,0
41,74533,8513,564,0
23,72729,7000,694,0
33,168679,12974,611,0
26,81254,10000,640,0
32,63579,2514,665,0
28,187574,10316,677,0
28,71830,23500,608,0
33,64600,9600,564,0
30,99330,10000,614,0
24,61239,12000,670,0
27,62285,1154,581,0
28,87575,9500,612,0
28,60960,6400,627,0
29,46775,3942,617,0
29,103110,6000,712,0
26,79255,4800,666,0
22,42790,7200,622,0
27,146349,3238,649,0
29,61687,6000,683,0
31,75448,8000,613,0
26,102969,5000,602,0
42,85107,10000,696,0
35,84832,17000,609,0
28,81547,5000,691,0
22,120983,14364,594,0
30,30999,3500,653,0
30,31278,4480,713,0
30,49876,10000,641,0
28,51267,1200,666,0
24,144971,3727,628,0
23,37200,8000,718,0
26,157473,4550,587,0
24,58453,10000,538,0
36,103110,3521,647,0
25,95624,8814,697,0
28,57666,5000,650,0
37,29124,5870,625,0
24,121115,10000,626,0
30,54579,8000,708,0
23,64668,5000,615,0
27,83858,6141,537,0
26,69569,4000,649,0
27,68774,12000,663,0
41,70737,6000,541,0
25,106179,11000,517,0
29,69704,19611,547,0
28,155143,34375,681,0
26,138886,18947,599,0
31,120997,25000,635,0
28,251935,15000,662,0
25,121096,17600,566,0
25,66584,3000,661,0
27,48657,9600,584,0
30,65750,5000,502,0
29,51565,1200,605,0
23,30045,5559,660,0
22,64776,6509,643,0
28,90894,6000,625,0
28,31023,5000,715,0
22,63456,18000,619,0
26,54748,15098,526,0
26,56286,12000,646,0
25,58583,7000,676,0
23,43965,5500,672,0
26,114925,5970,652,0
35,84794,10000,734,0
31,90691,6500,553,0
25,73934,12000,674,0
25,108852,10000,674,0
22,65434,6000,580,0
34,64413,3592,679,0
29,241856,18338,713,0
31,183013,15000,628,0
29,72096,6000,588,0
24,144954,2464,552,0
26,65917,1316,622,0
25,100241,8949,608,0
23,76524,9591,571,0
36,101790,1000,646,0
26,90783,4200,675,0
24,99273,7057,585,0
22,54936,6000,669,0
27,41361,3259,628,0
24,127579,25000,599,0
29,45963,1638,718,0
24,15176,1500,606,0
28,63590,7500,587,0
25,51884,8000,608,0
26,99282,20000,605,0
24,44255,7000,546,0
41,48371,8000,700,0
27,120919,16000,568,0
28,49107,3000,632,0
24,193240,20000,583,0
29,120894,5000,729,0
25,72818,9600,681,0
29,106861,9000,683,0
36,49076,2500,662,0
33,22665,2400,684,0
24,63347,4000,641,0
24,44231,1460,596,0
26,65776,3527,663,0
29,91029,12410,594,0
24,130624,4235,546,0
25,87774,6646,658,0
37,139003,2964,652,0
24,88060,19000,619,0
27,125374,18463,600,0
24,154282,12000,666,0
26,65684,10000,686,0
23,134626,5004,641,0
35,60274,12000,680,0
24,53930,10000,645,0
23,48692,8467,641,0
23,70442,10000,613,0
25,40796,10000,658,0
49,83260,7513,682,0
30,123579,15000,665,0
24,70869,12951,700,0
27,30959,6000,548,0
24,74211,6000,576,0
33,26220,7754,680,0
23,39562,2428,643,0
24,112635,25000,529,0
31,109234,18000,679,0
66,51412,6476,733,0
24,76218,6000,595,0
25,120640,10000,562,0
23,61458,6841,631,0
25,47162,4000,551,0
26,400383,2906,614,0
30,56422,11176,603,0
32,35119,11757,619,0
23,26475,3000,640,0
36,50513,6294,638,0
23,49372,14400,650,0
32,81385,3000,670,0
24,101615,10000,655,0
27,29455,5214,624,0
29,120618,18000,671,0
23,81904,5000,581,0
26,90980,29738,630,0
23,46497,8000,564,0
23,60901,10500,507,0
31,353463,11539,576,0
28,67131,4000,658,0
23,108628,17000,696,0
31,125986,14000,629,0
24,72697,1200,674,0
23,36757,8000,576,0
25,97110,10000,601,0
28,30764,5000,682,0
35,110229,7947,657,0
35,29482,4000,607,0
39,37116,5500,736,0
33,192888,10000,656,0
23,74731,7174,629,0
28,54886,6000,678,0
28,85030,8000,626,0
23,42957,5483,622,0
23,50889,7356,593,0
23,72920,9000,591,0
26,59161,7000,625,0
26,85127,12000,655,0
26,126963,12000,629,0
31,228890,15000,602,0
35,79139,5000,596,0
24,112552,9800,557,0
26,213733,24022,673,0
24,56337,10000,579,0
25,34585,2448,643,0
25,97162,16000,649,0
24,72881,9000,645,0
29,168873,15000,576,0
28,128469,10000,595,0
24,57190,8907,641,0
27,106213,12000,621,0
27,115985,24447,586,0
26,133203,25000,660,0
25,211017,10000,631,0
26,66800,14000,615,0
45,57093,7500,694,0
40,52823,8434,703,0
23,69544,1500,609,0
27,72951,3410,693,0
27,136245,24000,651,0
25,64618,4000,686,0
26,72876,12000,643,0
22,65696,13196,641,0
30,43955,5000,541,0
24,45541,10000,646,0
28,36750,4978,662,0
25,67008,12500,682,0
37,51543,2000,638,0
26,94562,18000,708,0
27,95171,8000,565,0
30,87153,4439,629,0
27,169018,4857,612,0
24,29763,8000,576,0
28,83855,21789,676,0
32,68350,9941,627,0
24,69484,25000,611,0
22,41502,12000,697,0
25,68345,8000,548,0
29,130508,5000,654,0
28,144976,4055,698,0
25,102968,5000,644,0
24,150946,28000,564,0
28,168964,6000,505,0
30,90710,12000,663,0
26,58919,13000,653,0
32,90486,6357,658,0
24,103183,5281,530,0
24,46352,4000,669,0
33,62675,20000,661,0
31,72959,4750,701,0
29,75436,3000,663,0
29,49076,12753,599,0
38,40532,1000,629,0
24,110512,16000,582,0
24,43129,2000,629,0
25,96603,12000,623,0
28,76145,5474,599,0
29,102250,16000,656,0
25,56189,9348,536,0
23,96581,15000,670,0
24,37415,3000,655,0
24,180926,24000,650,0
30,79404,12800,583,0
35,48550,5000,629,0
26,73008,8000,671,0
28,63514,14822,634,0
25,97094,15985,644,0
35,100954,11192,647,0
35,72696,12000,666,0
30,51349,12000,612,0
32,32380,8000,644,0
33,169108,11365,634,0
36,63329,8000,716,0
30,129684,3000,628,0
116,5545545,3823,708,0
25,58006,9800,565,0
27,121150,12902,639,0
24,48990,2500,624,0
43,60835,8000,586,0
42,51672,7758,652,0
26,60079,3000,619,0
23,68293,6000,696,0
24,66782,8000,609,0
24,72972,10000,635,0
23,48749,6000,547,0
35,114830,10000,577,0
25,73059,12500,602,0
22,61547,6000,579,0
24,52734,3500,680,0
28,211008,20816,685,0
24,55228,1461,660,0
27,90954,8000,636,0
31,61772,5000,543,0
33,73043,16800,637,0
23,76488,6000,728,0
26,64760,11000,699,0
35,234503,5965,654,0
25,35585,5000,632,0
34,57356,6000,677,0
38,107215,15000,644,0
23,67189,2128,602,0
34,166629,25000,675,0
25,99422,9356,648,0
23,74217,2078,603,0
30,49239,9600,672,0
33,78965,12351,688,0
28,25381,4000,630,0
25,101954,6500,632,0
49,50916,8000,711,0
24,100146,9880,622,0
23,51562,12000,649,0
25,62676,4117,616,0
28,120915,18000,501,0
31,41558,5750,665,0
27,143406,15000,684,0
24,111010,6500,676,0
31,45033,10000,703,0
26,64725,6800,646,0
23,96064,10000,615,0
27,62440,12000,645,0
29,72926,8550,662,0
24,81689,6000,582,0
25,61082,10000,593,0
32,96865,7500,601,0
34,90990,5458,606,0
25,74106,7536,652,0
24,87475,10000,638,0
23,78944,7000,643,0
26,106626,10000,652,0
25,79015,10993,637,0
23,52248,9701,574,0
22,91109,19748,680,0
24,75125,10000,681,0
31,55676,4000,745,0
26,217220,18000,592,0
34,85115,14000,636,0
27,43342,12000,691,0
34,50597,10000,615,0
